Data,Periodo,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,78
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.2,Outras,Não VOC/VOI,3
2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.7,Outras,Não VOC/VOI,1
2021-03-01,Mar 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,21
2021-03-01,Mar 2021,Sul,Santa Catarina,Outros,P.2,Outras,Não VOC/VOI,2
2021-04-01,Abr 2021,Centro-oeste,Distrito Federal,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Centro-oeste,Goiás,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,3
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,187
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,6
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,10
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,31
2021-04-01,Abr 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,Outras,Não VOC/VOI,4
2021-04-01,Abr 2021,Nordeste,Alagoas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,59
2021-04-01,Abr 2021,Nordeste,Alagoas,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,245
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Nordeste,Bahia,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,23
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Bahia,Outros,P.2,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,152
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,41
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,4
2021-04-01,Abr 2021,Nordeste,Ceará,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,7
2021-04-01,Abr 2021,Nordeste,Ceará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,47
2021-04-01,Abr 2021,Nordeste,Maranhão,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Nordeste,Maranhão,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,23
2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1.4 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Paraíba,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,2
2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,118
2021-04-01,Abr 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,12
2021-04-01,Abr 2021,Nordeste,Piauí,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,15
2021-04-01,Abr 2021,Nordeste,Piauí,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,52
2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-04-01,Abr 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,Outras,Não VOC/VOI,5
2021-04-01,Abr 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Norte,Acre,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,52
2021-04-01,Abr 2021,Norte,Acre,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,115
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.3 (Gama),P.1.* (Gama),VOC/VOI,2
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.4 (Gama),P.1.* (Gama),VOC/VOI,28
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,2
2021-04-01,Abr 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,18
2021-04-01,Abr 2021,Norte,Pará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,34
2021-04-01,Abr 2021,Norte,Pará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Norte,Pará,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Norte,Roraima,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Norte,Tocantins,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,17
2021-04-01,Abr 2021,Norte,Tocantins,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.261,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,5
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,25
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,Outras,Não VOC/VOI,2
2021-04-01,Abr 2021,Sudeste,Espírito Santo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,11
2021-04-01,Abr 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,7
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,80
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,10
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,14
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.16 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Minas Gerais,Outros,P.1.7.1 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,117
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,17
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,752
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,23
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.2,Outras,Não VOC/VOI,6
2021-04-01,Abr 2021,Sudeste,Rio de Janeiro,Outros,P.5,Outras,Não VOC/VOI,3
2021-04-01,Abr 2021,Sudeste,São Paulo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,AY.4.2.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1,Outras,Não VOC/VOI,3
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1,Outras,Não VOC/VOI,7
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,Não VOC/VOI,20
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.318,Outras,Não VOC/VOI,8
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,186
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,B.1.351 (Beta),Outras,VOC/VOI,3
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,N.10,Outras,Não VOC/VOI,4
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,N.9,Outras,Não VOC/VOI,2
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3397
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,13
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1131
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,8
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,27
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.2,Outras,Não VOC/VOI,37
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.4,Outras,Não VOC/VOI,81
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.5,Outras,Não VOC/VOI,22
2021-04-01,Abr 2021,Sudeste,São Paulo,Outros,P.7,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,3
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,4
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,N.10,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,206
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,7
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Sul,Paraná,FIOCRUZ,P.2,Outras,Não VOC/VOI,4
2021-04-01,Abr 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-04-01,Abr 2021,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,51
2021-04-01,Abr 2021,Sul,Paraná,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sul,Paraná,Outros,P.2,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.617.2 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,32
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,2
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,60
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Sul,Rio Grande do Sul,Outros,P.2,Outras,Não VOC/VOI,4
2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,88
2021-04-01,Abr 2021,Sul,Santa Catarina,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,3
2021-04-01,Abr 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,22
2021-04-01,Abr 2021,Sul,Santa Catarina,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,54
2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Centro-oeste,Distrito Federal,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Centro-oeste,Goiás,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,205
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Centro-oeste,Goiás,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,33
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,38
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,3
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,62
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,15
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Nordeste,Alagoas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,59
2021-05-01,Mai 2021,Nordeste,Alagoas,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Alagoas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Bahia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,222
2021-05-01,Mai 2021,Nordeste,Bahia,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,14
2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,104
2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,3
2021-05-01,Mai 2021,Nordeste,Bahia,Outros,P.2,Outras,Não VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,212
2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,9
2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,5
2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,19
2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,7
2021-05-01,Mai 2021,Nordeste,Ceará,FIOCRUZ,P.5,Outras,Não VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Ceará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,10
2021-05-01,Mai 2021,Nordeste,Ceará,Outros,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,6
2021-05-01,Mai 2021,Nordeste,Ceará,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,3
2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,8
2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,29
2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Maranhão,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,13
2021-05-01,Mai 2021,Nordeste,Maranhão,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Nordeste,Maranhão,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Maranhão,Outros,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Paraíba,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,76
2021-05-01,Mai 2021,Nordeste,Paraíba,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Paraíba,FIOCRUZ,P.1.4 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Paraíba,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,129
2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.7 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,13
2021-05-01,Mai 2021,Nordeste,Pernambuco,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Piauí,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,30
2021-05-01,Mai 2021,Nordeste,Piauí,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Piauí,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Piauí,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,13
2021-05-01,Mai 2021,Nordeste,Piauí,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,AY.99.2 (Delta),AY.99.2 (Delta),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,70
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,3
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,6
2021-05-01,Mai 2021,Nordeste,Rio Grande do Norte,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,14
2021-05-01,Mai 2021,Nordeste,Sergipe,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Sergipe,FIOCRUZ,P.4,Outras,Não VOC/VOI,1
2021-05-01,Mai 2021,Nordeste,Sergipe,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
2021-05-01,Mai 2021,Nordeste,Sergipe,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Norte,Acre,Outros,C.37 (Lambda),Outras,VOC/VOI,7
2021-05-01,Mai 2021,Norte,Acre,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,27
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,113
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.3 (Gama),P.1.* (Gama),VOC/VOI,24
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.4 (Gama),P.1.* (Gama),VOC/VOI,69
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.5 (Gama),P.1.* (Gama),VOC/VOI,4
2021-05-01,Mai 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,73
