DATA_COLETA2,DATA_COLETA_PT,UF_COLETA,BA.1,BA.2,BA.4 ou BA.5,Delta,TOTAL,TOTAL_OMICRON,PORC_OMICRON_TOTAL,PORC_OMICRON_BA1,PORC_OMICRON_BA2,PORC_OMICRON_BA4_BA5,MV_PORC_OMICRON,MV_PORC_OMICRON_BA1,MV_PORC_OMICRON_BA2,MV_PORC_OMICRON_BA4_BA5,Estado
2022-02-18,18-02-2022,RO,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-02-19,19-02-2022,RO,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-02-21,21-02-2022,RO,28,0,0,0,28,28,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-02-22,22-02-2022,RO,15,0,0,0,15,15,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-02-23,23-02-2022,RO,21,0,0,0,21,21,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-02-24,24-02-2022,RO,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-02-25,25-02-2022,RO,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-01,01-03-2022,RO,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-02,02-03-2022,RO,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-03,03-03-2022,RO,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-04,04-03-2022,RO,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-05,05-03-2022,RO,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-07,07-03-2022,RO,19,0,0,0,19,19,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-08,08-03-2022,RO,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-09,09-03-2022,RO,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rondônia
2022-03-10,10-03-2022,RO,3,0,0,0,3,3,100.0,100.0,0.0,0.0,,,,,Rondônia
2022-03-11,11-03-2022,RO,3,0,0,0,3,3,100.0,100.0,0.0,0.0,,,,,Rondônia
2022-03-14,14-03-2022,RO,1,0,0,0,1,1,100.0,100.0,0.0,0.0,,,,,Rondônia
2021-12-11,11-12-2021,RR,0,0,0,1,1,0,0.0,0.0,0.0,0.0,,,,,Roraima
2021-12-13,13-12-2021,RR,0,0,0,1,1,0,0.0,0.0,0.0,0.0,,,,,Roraima
2021-12-14,14-12-2021,RR,0,0,0,1,1,0,0.0,0.0,0.0,0.0,,,,,Roraima
2021-12-15,15-12-2021,RR,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roraima
2021-12-16,16-12-2021,RR,0,0,0,1,1,0,0.0,0.0,0.0,0.0,10.2,10.2,0.0,0.0,Roraima
2021-12-20,20-12-2021,RR,0,0,0,4,4,0,0.0,0.0,0.0,0.0,19.7,19.7,0.0,0.0,Roraima
2021-12-27,27-12-2021,RR,0,0,0,2,2,0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,Roraima
2021-12-29,29-12-2021,RR,5,0,0,2,7,5,71.4,71.4,0.0,0.0,48.3,48.3,0.0,0.0,Roraima
2021-12-30,30-12-2021,RR,2,0,0,1,3,2,66.7,66.7,0.0,0.0,62.6,62.6,0.0,0.0,Roraima
2021-12-31,31-12-2021,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,76.9,76.9,0.0,0.0,Roraima
2022-01-01,01-01-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,91.2,90.1,1.1,0.0,Roraima
2022-01-02,02-01-2022,RR,2,0,0,0,2,2,100.0,100.0,0.0,0.0,95.2,94.1,1.1,0.0,Roraima
2022-01-03,03-01-2022,RR,13,0,0,0,13,13,100.0,100.0,0.0,0.0,100.0,98.9,1.1,0.0,Roraima
2022-01-04,04-01-2022,RR,12,1,0,0,13,13,100.0,92.3,7.7,0.0,100.0,98.9,1.1,0.0,Roraima
2022-01-05,05-01-2022,RR,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,98.9,1.1,0.0,Roraima
2022-01-06,06-01-2022,RR,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,98.9,1.1,0.0,Roraima
2022-01-07,07-01-2022,RR,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,98.9,1.1,0.0,Roraima
2022-01-08,08-01-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-09,09-01-2022,RR,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-10,10-01-2022,RR,21,0,0,0,21,21,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-11,11-01-2022,RR,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-14,14-01-2022,RR,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-16,16-01-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-17,17-01-2022,RR,15,0,0,0,15,15,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Roraima
2022-01-18,18-01-2022,RR,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Roraima
2022-01-19,19-01-2022,RR,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Roraima
2022-01-21,21-01-2022,RR,8,1,0,0,9,9,100.0,88.9,11.1,0.0,100.0,97.6,2.4,0.0,Roraima
2022-01-22,22-01-2022,RR,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,97.6,2.4,0.0,Roraima
2022-01-23,23-01-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,97.6,2.4,0.0,Roraima
2022-01-24,24-01-2022,RR,50,3,0,0,53,53,100.0,94.3,5.7,0.0,100.0,97.6,2.4,0.0,Roraima
2022-01-25,25-01-2022,RR,37,0,0,0,37,37,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-01-26,26-01-2022,RR,16,0,0,0,16,16,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-01-27,27-01-2022,RR,16,0,0,0,16,16,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-01-29,29-01-2022,RR,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-30,30-01-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-01-31,31-01-2022,RR,33,0,0,0,33,33,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-02-01,01-02-2022,RR,15,0,0,0,15,15,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-02-02,02-02-2022,RR,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-02-03,03-02-2022,RR,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-02-04,04-02-2022,RR,11,0,0,0,11,11,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Roraima
2022-02-05,05-02-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-02-06,06-02-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-02-07,07-02-2022,RR,32,0,0,0,32,32,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-02-08,08-02-2022,RR,18,1,0,0,19,19,100.0,94.7,5.3,0.0,100.0,99.2,0.8,0.0,Roraima
2022-02-09,09-02-2022,RR,21,0,0,0,21,21,100.0,100.0,0.0,0.0,100.0,99.2,0.8,0.0,Roraima
2022-02-10,10-02-2022,RR,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,96.4,3.6,0.0,Roraima
2022-02-11,11-02-2022,RR,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,88.2,11.8,0.0,Roraima
2022-02-12,12-02-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,81.8,18.2,0.0,Roraima
2022-02-14,14-02-2022,RR,8,2,0,0,10,10,100.0,80.0,20.0,0.0,100.0,71.1,28.9,0.0,Roraima
2022-02-15,15-02-2022,RR,3,4,0,0,7,7,100.0,42.9,57.1,0.0,100.0,71.1,28.9,0.0,Roraima
2022-02-16,16-02-2022,RR,1,1,0,0,2,2,100.0,50.0,50.0,0.0,,,,,Roraima
2022-02-17,17-02-2022,RR,1,3,0,0,4,4,100.0,25.0,75.0,0.0,,,,,Roraima
2022-02-18,18-02-2022,RR,1,0,0,0,1,1,100.0,100.0,0.0,0.0,,,,,Roraima
2021-12-28,28-12-2021,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,,,,,Rio Grande do Sul
2021-12-30,30-12-2021,RS,3,0,0,0,3,3,100.0,100.0,0.0,0.0,,,,,Rio Grande do Sul
2021-12-31,31-12-2021,RS,6,0,0,0,6,6,100.0,100.0,0.0,0.0,,,,,Rio Grande do Sul
2022-01-01,01-01-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-02,02-01-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-03,03-01-2022,RS,19,0,0,0,19,19,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-04,04-01-2022,RS,40,0,0,0,40,40,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-05,05-01-2022,RS,25,0,0,0,25,25,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-06,06-01-2022,RS,64,0,0,0,64,64,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-07,07-01-2022,RS,41,0,0,0,41,41,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-08,08-01-2022,RS,26,0,0,0,26,26,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-09,09-01-2022,RS,39,0,0,0,39,39,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-10,10-01-2022,RS,97,0,0,0,97,97,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-11,11-01-2022,RS,74,0,0,0,74,74,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-12,12-01-2022,RS,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-13,13-01-2022,RS,10,0,0,0,10,10,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-14,14-01-2022,RS,31,0,0,0,31,31,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-15,15-01-2022,RS,17,0,0,0,17,17,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-16,16-01-2022,RS,25,0,0,0,25,25,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-17,17-01-2022,RS,55,0,0,0,55,55,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-18,18-01-2022,RS,42,0,0,0,42,42,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-19,19-01-2022,RS,60,0,0,0,60,60,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-20,20-01-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-21,21-01-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-22,22-01-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-23,23-01-2022,RS,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-24,24-01-2022,RS,20,0,0,0,20,20,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-25,25-01-2022,RS,41,0,0,0,41,41,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-26,26-01-2022,RS,60,0,0,0,60,60,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-27,27-01-2022,RS,59,0,0,0,59,59,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-28,28-01-2022,RS,27,0,0,0,27,27,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-29,29-01-2022,RS,33,0,0,0,33,33,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-30,30-01-2022,RS,24,0,0,0,24,24,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-01-31,31-01-2022,RS,59,0,0,0,59,59,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-01,01-02-2022,RS,35,0,0,0,35,35,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-02,02-02-2022,RS,22,0,0,0,22,22,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-03,03-02-2022,RS,39,0,0,0,39,39,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-04,04-02-2022,RS,25,0,0,0,25,25,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-05,05-02-2022,RS,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-06,06-02-2022,RS,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-07,07-02-2022,RS,28,0,0,0,28,28,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-08,08-02-2022,RS,41,0,0,0,41,41,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-09,09-02-2022,RS,27,0,0,0,27,27,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-10,10-02-2022,RS,51,0,0,0,51,51,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-11,11-02-2022,RS,20,0,0,0,20,20,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-12,12-02-2022,RS,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-13,13-02-2022,RS,24,0,0,0,24,24,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-14,14-02-2022,RS,54,0,0,0,54,54,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-15,15-02-2022,RS,33,0,0,0,33,33,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-16,16-02-2022,RS,25,0,0,0,25,25,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-17,17-02-2022,RS,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-18,18-02-2022,RS,22,0,0,0,22,22,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-02-19,19-02-2022,RS,10,0,0,0,10,10,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Rio Grande do Sul
2022-02-20,20-02-2022,RS,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Rio Grande do Sul
2022-02-21,21-02-2022,RS,36,0,0,0,36,36,100.0,100.0,0.0,0.0,100.0,99.6,0.4,0.0,Rio Grande do Sul
2022-02-22,22-02-2022,RS,33,1,0,0,34,34,100.0,97.1,2.9,0.0,100.0,99.6,0.4,0.0,Rio Grande do Sul
2022-02-23,23-02-2022,RS,23,0,0,0,23,23,100.0,100.0,0.0,0.0,100.0,96.7,3.3,0.0,Rio Grande do Sul
2022-02-24,24-02-2022,RS,26,0,0,0,26,26,100.0,100.0,0.0,0.0,100.0,96.7,3.3,0.0,Rio Grande do Sul
2022-02-25,25-02-2022,RS,19,0,0,0,19,19,100.0,100.0,0.0,0.0,100.0,95.3,4.7,0.0,Rio Grande do Sul
2022-02-26,26-02-2022,RS,4,1,0,0,5,5,100.0,80.0,20.0,0.0,100.0,94.5,5.5,0.0,Rio Grande do Sul
2022-02-27,27-02-2022,RS,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,93.6,6.4,0.0,Rio Grande do Sul
2022-02-28,28-02-2022,RS,9,1,0,0,10,10,100.0,90.0,10.0,0.0,100.0,93.6,6.4,0.0,Rio Grande do Sul
2022-03-01,01-03-2022,RS,11,1,0,0,12,12,100.0,91.7,8.3,0.0,100.0,93.6,6.4,0.0,Rio Grande do Sul
2022-03-02,02-03-2022,RS,14,1,0,0,15,15,100.0,93.3,6.7,0.0,100.0,96.4,3.6,0.0,Rio Grande do Sul
2022-03-03,03-03-2022,RS,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,96.4,3.6,0.0,Rio Grande do Sul
2022-03-04,04-03-2022,RS,12,0,0,0,12,12,100.0,100.0,0.0,0.0,100.0,96.3,3.7,0.0,Rio Grande do Sul
2022-03-05,05-03-2022,RS,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,97.5,2.5,0.0,Rio Grande do Sul
2022-03-06,06-03-2022,RS,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Rio Grande do Sul
2022-03-07,07-03-2022,RS,8,1,0,0,9,9,100.0,88.9,11.1,0.0,100.0,98.4,1.6,0.0,Rio Grande do Sul
2022-03-08,08-03-2022,RS,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Rio Grande do Sul
2022-03-09,09-03-2022,RS,9,0,0,0,9,9,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Rio Grande do Sul
2022-03-10,10-03-2022,RS,18,0,0,0,18,18,100.0,100.0,0.0,0.0,100.0,98.4,1.6,0.0,Rio Grande do Sul
2022-03-11,11-03-2022,RS,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-03-12,12-03-2022,RS,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,Rio Grande do Sul
2022-03-13,13-03-2022,RS,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,98.6,1.4,0.0,Rio Grande do Sul
2022-03-14,14-03-2022,RS,13,0,0,0,13,13,100.0,100.0,0.0,0.0,100.0,97.1,2.9,0.0,Rio Grande do Sul
2022-03-15,15-03-2022,RS,14,0,0,0,14,14,100.0,100.0,0.0,0.0,100.0,97.1,2.9,0.0,Rio Grande do Sul
2022-03-16,16-03-2022,RS,9,1,0,0,10,10,100.0,90.0,10.0,0.0,100.0,97.1,2.9,0.0,Rio Grande do Sul
2022-03-17,17-03-2022,RS,9,1,0,0,10,10,100.0,90.0,10.0,0.0,100.0,95.1,4.9,0.0,Rio Grande do Sul
2022-03-18,18-03-2022,RS,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,89.4,10.6,0.0,Rio Grande do Sul
2022-03-19,19-03-2022,RS,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,89.4,10.6,0.0,Rio Grande do Sul
2022-03-20,20-03-2022,RS,6,1,0,0,7,7,100.0,85.7,14.3,0.0,100.0,86.1,13.9,0.0,Rio Grande do Sul
2022-03-21,21-03-2022,RS,6,4,0,0,10,10,100.0,60.0,40.0,0.0,100.0,87.5,12.5,0.0,Rio Grande do Sul
2022-03-22,22-03-2022,RS,10,0,0,0,10,10,100.0,100.0,0.0,0.0,100.0,85.4,14.6,0.0,Rio Grande do Sul
2022-03-23,23-03-2022,RS,2,1,0,0,3,3,100.0,66.7,33.3,0.0,100.0,85.4,14.6,0.0,Rio Grande do Sul
2022-03-24,24-03-2022,RS,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,83.9,16.1,0.0,Rio Grande do Sul
2022-03-25,25-03-2022,RS,6,1,0,0,7,7,100.0,85.7,14.3,0.0,100.0,89.6,10.4,0.0,Rio Grande do Sul
2022-03-26,26-03-2022,RS,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,83.9,16.1,0.0,Rio Grande do Sul
2022-03-27,27-03-2022,RS,3,1,0,0,4,4,100.0,75.0,25.0,0.0,100.0,88.7,11.3,0.0,Rio Grande do Sul
2022-03-28,28-03-2022,RS,8,0,0,0,8,8,100.0,100.0,0.0,0.0,100.0,85.8,14.2,0.0,Rio Grande do Sul
2022-03-29,29-03-2022,RS,3,2,0,0,5,5,100.0,60.0,40.0,0.0,100.0,87.9,12.1,0.0,Rio Grande do Sul
2022-03-30,30-03-2022,RS,6,0,0,0,6,6,100.0,100.0,0.0,0.0,100.0,87.9,12.1,0.0,Rio Grande do Sul
2022-03-31,31-03-2022,RS,4,1,0,0,5,5,100.0,80.0,20.0,0.0,100.0,91.4,8.6,0.0,Rio Grande do Sul
2022-04-01,01-04-2022,RS,5,0,0,0,5,5,100.0,100.0,0.0,0.0,100.0,89.6,10.4,0.0,Rio Grande do Sul
2022-04-02,02-04-2022,RS,2,0,0,0,2,2,100.0,100.0,0.0,0.0,100.0,95.4,4.6,0.0,Rio Grande do Sul
2022-04-03,03-04-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,88.2,11.8,0.0,Rio Grande do Sul
2022-04-04,04-04-2022,RS,7,1,0,0,8,8,100.0,87.5,12.5,0.0,100.0,91.1,8.9,0.0,Rio Grande do Sul
2022-04-05,05-04-2022,RS,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,91.1,8.9,0.0,Rio Grande do Sul
2022-04-06,06-04-2022,RS,3,3,0,0,6,6,100.0,50.0,50.0,0.0,100.0,76.8,23.2,0.0,Rio Grande do Sul
2022-04-07,07-04-2022,RS,3,0,0,0,3,3,100.0,100.0,0.0,0.0,100.0,67.3,32.7,0.0,Rio Grande do Sul
2022-04-08,08-04-2022,RS,4,0,0,0,4,4,100.0,100.0,0.0,0.0,100.0,54.8,45.2,0.0,Rio Grande do Sul
2022-04-10,10-04-2022,RS,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,54.8,45.2,0.0,Rio Grande do Sul
2022-04-11,11-04-2022,RS,3,6,0,0,9,9,100.0,33.3,66.7,0.0,100.0,61.9,38.1,0.0,Rio Grande do Sul
2022-04-12,12-04-2022,RS,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,51.7,48.3,0.0,Rio Grande do Sul
2022-04-13,13-04-2022,RS,7,0,0,0,7,7,100.0,100.0,0.0,0.0,100.0,40.3,59.7,0.0,Rio Grande do Sul
2022-04-16,16-04-2022,RS,1,0,0,0,1,1,100.0,100.0,0.0,0.0,100.0,40.3,59.7,0.0,Rio Grande do Sul
2022-04-18,18-04-2022,RS,8,20,0,0,28,28,100.0,28.6,71.4,0.0,100.0,35.5,64.5,0.0,Rio Grande do Sul
2022-04-19,19-04-2022,RS,1,4,0,0,5,5,100.0,20.0,80.0,0.0,100.0,46.2,53.8,0.0,Rio Grande do Sul
2022-04-20,20-04-2022,RS,0,8,0,0,8,8,100.0,0.0,100.0,0.0,100.0,31.9,68.1,0.0,Rio Grande do Sul
2022-04-21,21-04-2022,RS,0,1,0,0,1,1,100.0,0.0,100.0,0.0,100.0,22.4,77.6,0.0,Rio Grande do Sul
2022-04-22,22-04-2022,RS,3,1,0,0,4,4,100.0,75.0,25.0,0.0,100.0,24.0,76.0,0.0,Rio Grande do Sul
2022-04-23,23-04-2022,RS,0,2,0,0,2,2,100.0,0.0,100.0,0.0,100.0,23.6,76.4,0.0,Rio Grande do Sul
2022-04-25,25-04-2022,RS,4,8,0,0,12,12,100.0,33.3,66.7,0.0,100.0,28.3,71.7,0.0,Rio Grande do Sul
2022-04-26,26-04-2022,RS,4,6,0,0,10,10,100.0,40.0,60.0,0.0,100.0,28.3,71.7,0.0,Rio Grande do Sul
2022-04-27,27-04-2022,RS,1,5,0,0,6,6,100.0,16.7,83.3,0.0,100.0,17.6,71.7,10.7,Rio Grande do Sul
2022-04-28,28-04-2022,RS,2,4,0,0,6,6,100.0,33.3,66.7,0.0,100.0,17.6,65.5,16.9,Rio Grande do Sul
2022-04-29,29-04-2022,RS,0,2,0,0,2,2,100.0,0.0,100.0,0.0,100.0,12.9,67.2,20.0,Rio Grande do Sul
2022-05-01,01-05-2022,RS,0,1,3,0,4,4,100.0,0.0,25.0,75.0,100.0,7.1,72.2,20.7,Rio Grande do Sul
2022-05-02,02-05-2022,RS,0,13,10,0,23,23,100.0,0.0,56.5,43.5,100.0,4.8,65.6,29.6,Rio Grande do Sul
2022-05-03,03-05-2022,RS,0,11,3,0,14,14,100.0,0.0,78.6,21.4,100.0,0.0,67.5,32.5,Rio Grande do Sul
2022-05-04,04-05-2022,RS,0,19,1,0,20,20,100.0,0.0,95.0,5.0,100.0,0.0,67.5,32.5,Rio Grande do Sul
2022-05-05,05-05-2022,RS,0,3,5,0,8,8,100.0,0.0,37.5,62.5,100.0,0.0,78.2,21.8,Rio Grande do Sul
2022-05-06,06-05-2022,RS,0,4,1,0,5,5,100.0,0.0,80.0,20.0,100.0,0.0,82.3,17.7,Rio Grande do Sul
2022-05-07,07-05-2022,RS,0,2,0,0,2,2,100.0,0.0,100.0,0.0,100.0,0.0,82.6,17.4,Rio Grande do Sul
2022-05-08,08-05-2022,RS,0,3,0,0,3,3,100.0,0.0,100.0,0.0,100.0,0.0,69.1,30.9,Rio Grande do Sul
2022-05-09,09-05-2022,RS,0,17,3,0,20,20,100.0,0.0,85.0,15.0,100.0,0.0,63.7,36.3,Rio Grande do Sul
2022-05-10,10-05-2022,RS,0,17,4,0,21,21,100.0,0.0,81.0,19.0,,,,,Rio Grande do Sul
2022-05-11,11-05-2022,RS,0,0,1,0,1,1,100.0,0.0,0.0,100.0,,,,,Rio Grande do Sul
